Country,SiteID,SiteName,RS_Paper,RS_Norm,Rh,Ra_root,HC,RC,Measure_Year,Measure_Month,Latitude,Longitude,Avg_TS,Avg_SWC,StudyNumber,Pm,Tm,MAP,MAT,P_Annual,T_Annual,P_LastMonth,T_LastMonth,MAP_Month,MAT_Month,P_anomaly,T_anomaly,Climate_Koeppon,TopClimateType,IGBP,LAI,AGB,GSOC
Italy,IT-BOL,Bolzano,1.355,1.404,0.932,0.472,0.663,0.336,2011,10,46.25,11.25,19.866,,10008,97.8,6.8,988.794,6.741,808.9,7.73,99.9,15.4,100.02,6.87,-2.22,-0.07,Dfb,D,MF,2.1,58.958,5
Italy,IT-BOL,Bolzano,1.163,1.205,0.893,0.312,0.74,0.259,2011,11,46.25,11.25,13.17,,10008,40.4,3.8,988.794,6.741,808.9,7.73,97.8,6.8,92.79,1.84,-52.39,1.96,Dfb,D,MF,1.5,58.958,5
Italy,IT-BOL,Bolzano,1.798,1.864,1.214,0.65,0.651,0.348,2011,12,46.25,11.25,7.813,,10008,21.6,-1.8,988.794,6.741,808.9,7.73,40.4,3.8,48.25,-2.3,-26.65,0.5,Dfb,D,MF,0.4,58.958,5
Italy,IT-JRC,Joint Research Centre,0.762,0.79,0.402,0.388,0.508,0.491,2008,1,45.75,8.75,5.911,23.192,10061,117.5,2.9,1220.363,9.564,1655.1,10.48,0.1,1.2,51.88,0.35,65.62,2.55,Cfb,C,CVM,0,40.67,3
Italy,IT-JRC,Joint Research Centre,0.952,0.987,0.454,0.533,0.459,0.54,2008,2,45.75,8.75,8.634,29.807,10061,32.1,2.3,1220.363,9.564,1655.1,10.48,117.5,2.9,62.84,0.82,-30.74,1.48,Cfb,C,CVM,0,40.67,3
Italy,IT-JRC,Joint Research Centre,2.465,2.5555,1.0005,1.555,0.3915,0.6075,2008,3,45.75,8.75,9.5885,29.501,10061,92.5,6.8,1220.363,9.564,1655.1,10.48,32.1,2.3,101.19,5.32,-8.69,1.48,Cfb,C,CVM,0,40.67,3
Italy,IT-JRC,Joint Research Centre,4.384,4.545,2.293,2.252,0.504,0.495,2008,4,45.75,8.75,12.367,34.113,10061,203.3,9.2,1220.363,9.564,1655.1,10.48,92.5,6.8,137.37,8.89,65.93,0.31,Cfb,C,CVM,0,40.67,3
Italy,IT-JRC,Joint Research Centre,4.409,4.571,1.853,2.718,0.405,0.594,2008,5,45.75,8.75,13.617,28.952,10061,293.5,14,1220.363,9.564,1655.1,10.48,203.3,9.2,189.4,12.9,104.1,1.1,Cfb,C,CVM,0,40.67,3
Italy,IT-JRC,Joint Research Centre,6.366,6.6,4.503,2.097,0.681,0.318,2008,7,45.75,8.75,18.0835,31.3035,10061,138.1,20,1220.363,9.564,1655.1,10.48,138.4,18.7,84.38,19.77,53.72,0.23,Cfb,C,CVM,0,40.67,3
Italy,IT-JRC,Joint Research Centre,5.672,5.88,5.1,0.78,0.867,0.132,2008,9,45.75,8.75,15.462,,10061,90.6,14.5,1220.363,9.564,1655.1,10.48,89.8,20,94.08,14.95,-3.48,-0.45,Cfb,C,CVM,0,40.67,3
Italy,IT-JRC,Joint Research Centre,1.461,1.514,1.257,0.257,0.829,0.17,2008,11,45.75,8.75,7.976,23.886,10061,176,6.1,1220.363,9.564,1655.1,10.48,97.7,10.2,120.55,5.28,55.45,0.82,Cfb,C,CVM,0,40.67,3
Italy,IT-JRC,Joint Research Centre,0.546,0.566,0.282,0.284,0.498,0.501,2008,12,45.75,8.75,2.575,,10061,185.6,1,1220.363,9.564,1655.1,10.48,176,6.1,59.04,1.17,126.56,-0.17,Cfb,C,CVM,0,40.67,3
Italy,IT-POV, Po Valley,0.159,0.159,0.109,0.05,0.685,0.314,2006,1,44.75,11.25,0.909,39.671,6454,41.7,-0.1,652.117,13.399,474.1,13.27,92.6,2.1,45.04,1.66,-3.34,-1.76,Cfa,C,CRO,0.3,5.003,5
Italy,IT-POV, Po Valley,0.564,0.564,0.371,0.193,0.657,0.342,2006,2,44.75,11.25,5.847,49.142,6454,44.3,3,652.117,13.399,474.1,13.27,41.7,-0.1,48.17,4.11,-3.87,-1.11,Cfa,C,CRO,0.3,5.003,5
Italy,IT-POV, Po Valley,1.292,1.292,1.07,0.222,0.828,0.171,2006,3,44.75,11.25,12.998,44.116,6454,28.3,7.8,652.117,13.399,474.1,13.27,44.3,3,52.67,8.96,-24.37,-1.16,Cfa,C,CRO,0.6,5.003,5
Italy,IT-POV, Po Valley,1.844,1.844,1.5995,0.2445,0.863,0.136,2006,5,44.75,11.25,18.0375,35.471,6454,59.6,16.5,652.117,13.399,474.1,13.27,42,12.5,62.91,17.47,-3.31,-0.97,Cfa,C,CRO,2,5.003,5
Italy,IT-POV, Po Valley,1.411,1.411,0.9025,0.5085,0.6385,0.3605,2006,7,44.75,11.25,26.199,19.6805,6454,21.2,25.3,652.117,13.399,474.1,13.27,22.5,21.5,37.81,24.28,-16.61,1.02,Cfa,C,CRO,3,5.003,5
Italy,IT-POV, Po Valley,1.623,1.623,0.734,0.889,0.452,0.547,2006,9,44.75,11.25,24.898,21.004,6454,61.4,20.7,652.117,13.399,474.1,13.27,74.4,21.2,56,19.94,5.4,0.76,Cfa,C,CRO,0.9,5.003,5
Italy,IT-POV, Po Valley,2.187,2.187,1.182,1.005,0.54,0.459,2006,10,44.75,11.25,15.641,27.658,6454,18.3,16,652.117,13.399,474.1,13.27,61.4,20.7,71.23,14.41,-52.93,1.59,Cfa,C,CRO,0.6,5.003,5
Italy,IT-POV, Po Valley,0.569,0.569,0.278,0.291,0.488,0.511,2006,12,44.75,11.25,3.972,38.952,6454,27.1,5.3,652.117,13.399,474.1,13.27,33.3,9.5,51.95,2.95,-24.85,2.35,Cfa,C,CRO,0.5,5.003,5
Italy,IT-TUS,Tuscany,0.4545,2.9745,2.8145,0.16,0.9425,0.0565,2011,4,43.75,10.75,12.74,13.831,10043,31.7,14.8,1063.487,14.649,726.4,15.43,96,9.7,95.07,13.14,-63.37,1.66,Cfb,C,URB,2.1,14.548,5
Italy,IT-TUS,Tuscany,0.476666,3.119666,2.47,0.649666,0.793333,0.205666,2011,5,43.75,10.75,16.460666,6.593,10043,35.5,18.5,1063.487,14.649,726.4,15.43,31.7,14.8,88.36,16.92,-52.86,1.58,Cfb,C,URB,3.6,14.548,5
Italy,IT-TUS,Tuscany,0.607,3.973,2.643,1.33,0.665,0.334,2011,6,43.75,10.75,18.956,5.228,10043,73.8,22.2,1063.487,14.649,726.4,15.43,35.5,18.5,55.21,21.13,18.59,1.07,Cfb,C,URB,3.799,14.548,5
Italy,IT-TUS,Tuscany,0.553,3.6195,2.555,1.0645,0.701,0.298,2011,7,43.75,10.75,20.542,4.841,10043,48.3,23.3,1063.487,14.649,726.4,15.43,73.8,22.2,36.64,23.91,11.66,-0.61,Cfb,C,URB,3.1,14.548,5
Italy,IT-TUS,Tuscany,0.4655,3.0465,2.0125,1.034,0.662,0.337,2011,8,43.75,10.75,21.262,4.4535,10043,0,25.1,1063.487,14.649,726.4,15.43,48.3,23.3,37.3,23.76,-37.3,1.34,Cfb,C,URB,2.1,14.548,5
Italy,IT-TUS,Tuscany,0.648,4.241,3.4535,0.7875,0.8075,0.1915,2011,9,43.75,10.75,20.2535,6.0305,10043,34.5,23,1063.487,14.649,726.4,15.43,0,25.1,78.39,20.67,-43.89,2.33,Cfb,C,URB,1.899,14.548,5
Italy,IT-TUS,Tuscany,0.355333,2.325333,1.862,0.463333,0.806,0.193,2011,10,43.75,10.75,15.468666,4.785666,10043,69.8,15.8,1063.487,14.649,726.4,15.43,34.5,23,119.63,15.95,-49.83,-0.15,Cfb,C,URB,1.2,14.548,5
Italy,IT-TUS,Tuscany,0.395,2.585,1.768,0.817,0.683,0.316,2011,11,43.75,10.75,9.931,5.45,10043,63.4,11.8,1063.487,14.649,726.4,15.43,69.8,15.8,149.49,11.2,-86.09,0.6,Cfb,C,URB,0.8,14.548,5
Italy,IT-TUS,Tuscany,0.377,2.467,1.839,0.628,0.7495,0.2495,2011,12,43.75,10.75,9.5475,6.6665,10043,105.8,8.4,1063.487,14.649,726.4,15.43,63.4,11.8,109.51,6.92,-3.71,1.48,Cfb,C,URB,0.6,14.548,5
Italy,IT-TUS,Tuscany,0.309,2.022,1.708,0.314,0.8245,0.1745,2012,1,43.75,10.75,7.0025,6.888,10043,44.5,5.3,1063.487,14.649,989.3,15.27,105.8,8.4,103.34,5.74,-58.84,-0.44,Cfb,C,URB,0.6,14.548,5
Italy,IT-TUS,Tuscany,0.2115,1.384,1.2,0.184,0.859,0.14,2012,2,43.75,10.75,5.4665,7.303,10043,50.6,3.2,1063.487,14.649,989.3,15.27,44.5,5.3,100.34,6.47,-49.74,-3.27,Cfb,C,URB,0.6,14.548,5
Italy,IT-TUS,Tuscany,0.316666,2.072,1.707,0.365,0.823333,0.175666,2012,3,43.75,10.75,10.699,6.770666,10043,43.2,12,1063.487,14.649,989.3,15.27,50.6,3.2,90.2,9.96,-47,2.04,Cfb,C,URB,0.9,14.548,5
Japan,JP-APF,Appi Forest,66.346,1.563,0.913,0.65,0.584,0.415,2007,5,40.25,140.75,7.669,,6219,93.7,14,1609.867,10.218,1517.9,10.84,122.4,7.3,102.91,13.88,-9.21,0.12,Dfa,D,MF,3.5,47.982,3
Japan,JP-APF,Appi Forest,153.306,3.612,2.493,1.119,0.69,0.309,2007,6,40.25,140.75,12.175,38.762,6219,90.6,20.5,1609.867,10.218,1517.9,10.84,93.7,14,99.77,18.61,-9.17,1.89,Dfa,D,MF,3.799,47.982,3
Japan,JP-APF,Appi Forest,243.924,5.747,3.147,2.6,0.547,0.452,2007,7,40.25,140.75,14.567,47.619,6219,137.8,22,1609.867,10.218,1517.9,10.84,90.6,20.5,203.92,23.11,-66.12,-1.11,Dfa,D,MF,3.2,47.982,3
Japan,JP-APF,Appi Forest,193.2535,4.5535,3.553,1.0005,0.7785,0.2205,2007,9,40.25,140.75,15.8535,43.8925,6219,236.5,21.2,1609.867,10.218,1517.9,10.84,143,25.2,183.3,19.66,53.2,1.54,Dfa,D,MF,4.099,47.982,3
Japan,JP-APF,Appi Forest,63.228,1.489,1.176,0.313,0.789,0.21,2007,11,40.25,140.75,7.544,48.843,6219,189,5.8,1609.867,10.218,1517.9,10.84,81.2,13.1,145.32,6.29,43.68,-0.49,Dfa,D,MF,1.2,47.982,3
Japan,JP-APF,Appi Forest,81.722,1.925,1.275,0.65,0.662,0.337,2008,5,40.25,140.75,7.519,,6219,70.8,14.2,1609.867,10.218,1342.2,10.77,61.9,9.9,102.91,13.88,-32.11,0.32,Dfa,D,MF,3.5,47.982,3
Japan,JP-APF,Appi Forest,102.684,2.419,1.3,1.119,0.537,0.462,2008,6,40.25,140.75,9.434,38.762,6219,105.1,18.4,1609.867,10.218,1342.2,10.77,70.8,14.2,99.77,18.61,5.33,-0.21,Dfa,D,MF,3.799,47.982,3
Japan,JP-APF,Appi Forest,204.297,4.813,2.213,2.6,0.459,0.54,2008,7,40.25,140.75,16.336,47.619,6219,195.8,23.9,1609.867,10.218,1342.2,10.77,105.1,18.4,203.92,23.11,-8.12,0.79,Dfa,D,MF,3.2,47.982,3
Japan,JP-APF,Appi Forest,157.2805,3.7055,2.705,1.0005,0.719,0.28,2008,9,40.25,140.75,13.4475,43.8925,6219,78.6,20.1,1609.867,10.218,1342.2,10.77,251.6,23.1,183.3,19.66,-104.7,0.44,Dfa,D,MF,4.099,47.982,3
Japan,JP-APF,Appi Forest,71.589,1.686,1.373,0.313,0.814,0.185,2008,11,40.25,140.75,6.528,48.843,6219,139.9,6.2,1609.867,10.218,1342.2,10.77,80.3,13.8,145.32,6.29,-5.42,-0.09,Dfa,D,MF,1.2,47.982,3
Japan,JP-FUC,Fuchu,246,1.606333,1.190333,0.415333,0.748333,0.250666,1980,12,34.25,132.75,6.833333,,316,37.7,6.1,1459.004,16.088,1971.3,15.21,81.1,13.4,41.53,7.88,-3.83,-1.78,Cfa,C,WAT,1.1,31.21,4
Japan,JP-FUC,Fuchu,208.333333,1.360333,1.182,0.178,0.87,0.129,1981,1,34.25,132.75,4.966666,,316,13.1,3.4,1459.004,16.088,1396.9,15.26,37.7,6.1,36.33,5.46,-23.23,-2.06,Cfa,C,WAT,0.9,31.21,4
Japan,JP-FUC,Fuchu,220,1.436666,1.227333,0.208666,0.857,0.142333,1981,2,34.25,132.75,5.566666,,316,76.6,4.5,1459.004,16.088,1396.9,15.26,13.1,3.4,62.3,5.51,14.3,-1.01,Cfa,C,WAT,0.9,31.21,4
Japan,JP-FUC,Fuchu,287.666666,1.878666,1.454,0.424333,0.781,0.218,1981,3,34.25,132.75,8.433333,,316,98.2,9,1459.004,16.088,1396.9,15.26,76.6,4.5,97.72,8.89,0.48,0.11,Cfa,C,WAT,1.2,31.21,4
Japan,JP-FUC,Fuchu,399,2.605666,1.796,0.809666,0.691333,0.307666,1981,4,34.25,132.75,12.166666,,316,142.7,12.7,1459.004,16.088,1396.9,15.26,98.2,9,108.66,13.57,34.04,-0.87,Cfa,C,WAT,2.1,31.21,4
Japan,JP-FUC,Fuchu,535.333333,3.496,2.174666,1.321,0.623333,0.375666,1981,5,34.25,132.75,15.466666,,316,87.4,17.2,1459.004,16.088,1396.9,15.26,142.7,12.7,143,18.48,-55.6,-1.28,Cfa,C,WAT,3.1,31.21,4
Japan,JP-FUC,Fuchu,771.333333,5.037666,2.751333,2.285666,0.547333,0.451666,1981,6,34.25,132.75,19.533333,,316,361.3,22.5,1459.004,16.088,1396.9,15.26,87.4,17.2,235.02,22.57,126.28,-0.07,Cfa,C,WAT,3.2,31.21,4
Japan,JP-FUC,Fuchu,1125,7.347666,3.507,3.840333,0.478333,0.520666,1981,7,34.25,132.75,23.733333,,316,174.7,27.6,1459.004,16.088,1396.9,15.26,361.3,22.5,215.03,26.79,-40.33,0.81,Cfa,C,WAT,3.9,31.21,4
Japan,JP-FUC,Fuchu,1069,6.982,3.396,3.585666,0.486,0.513,1981,8,34.25,132.75,23.2,,316,81.5,26.9,1459.004,16.088,1396.9,15.26,174.7,27.6,125.67,27.93,-44.17,-1.03,Cfa,C,WAT,4.099,31.21,4
Japan,JP-FUC,Fuchu,772.333333,5.044,2.751666,2.292333,0.547666,0.451333,1981,9,34.25,132.75,19.5,,316,98.4,22.7,1459.004,16.088,1396.9,15.26,81.5,26.9,192.04,24.35,-93.64,-1.65,Cfa,C,WAT,2.2,31.21,4
Japan,JP-FUC,Fuchu,530.333333,3.463666,2.159,1.303666,0.627,0.372,1981,10,34.25,132.75,15.3,,316,152.4,17.4,1459.004,16.088,1396.9,15.26,98.4,22.7,133.31,18.45,19.09,-1.05,Cfa,C,WAT,2.1,31.21,4
Japan,JP-FUC,Fuchu,325.333333,2.124333,1.578,0.546,0.743,0.256,1981,11,34.25,132.75,9.933333,,316,86.9,11.6,1459.004,16.088,1396.9,15.26,152.4,17.4,68.39,13.17,18.51,-1.57,Cfa,C,WAT,1.8,31.21,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,1.406,1.406,0.676,0.73,0.481,0.519,1997,4,32.75,130.75,17.504,42.671,1665,209,15.7,1887.356,16.753,1914.1,16.85,105.7,11.4,151.39,15.61,57.61,0.09,Cfa,C,CRO,0,14.031,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,1.636,1.636,0.711,0.924,0.435,0.565,1997,5,32.75,130.75,20.679,37.053,1665,135.6,20.4,1887.356,16.753,1914.1,16.85,209,15.7,176.58,20.04,-40.98,0.36,Cfa,C,CRO,0,14.031,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,1.928,1.928,0.578,1.349,0.3,0.7,1997,6,32.75,130.75,25.499,41.675,1665,201.6,23.9,1887.356,16.753,1914.1,16.85,135.6,20.4,360.68,23.44,-159.08,0.46,Cfa,C,CRO,0,14.031,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,3.45,3.45,2.025,1.425,0.587,0.413,1997,7,32.75,130.75,26.795,40.072,1665,567.3,26.6,1887.356,16.753,1914.1,16.85,201.6,23.9,353.18,27.42,214.12,-0.82,Cfa,C,CRO,0,14.031,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,2.603,2.603,1.184,1.419,0.455,0.545,1997,8,32.75,130.75,27.152,39.573,1665,217.7,27.9,1887.356,16.753,1914.1,16.85,567.3,26.6,189.58,28.22,28.12,-0.32,Cfa,C,CRO,0,14.031,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,1.861,1.861,1.018,0.843,0.547,0.453,1997,9,32.75,130.75,19.169,41.686,1665,201.4,23.4,1887.356,16.753,1914.1,16.85,217.7,27.9,164.93,24.69,36.47,-1.29,Cfa,C,CRO,0,14.031,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,1.321,1.321,0.688,0.633,0.521,0.479,1997,10,32.75,130.75,15.18,34.26,1665,2.5,17.8,1887.356,16.753,1914.1,16.85,201.4,23.4,94.36,18.86,-91.86,-1.06,Cfa,C,CRO,0,14.031,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,1.136,1.136,0.546,0.589,0.481,0.519,1997,11,32.75,130.75,14.01,46.3,1665,110,14.5,1887.356,16.753,1914.1,16.85,2.5,17.8,76.5,12.93,33.5,1.57,Cfa,C,CRO,0,14.031,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,1.229,1.229,0.774,0.455,0.63,0.37,1997,12,32.75,130.75,9.433,40.192,1665,70.5,8.7,1887.356,16.753,1914.1,16.85,110,14.5,61.32,7.63,9.18,1.07,Cfa,C,CRO,0,14.031,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,0.994,0.994,0.609,0.385,0.613,0.387,1998,1,32.75,130.75,6.619,43.408,1665,127.9,5.8,1887.356,16.753,1887,18.01,70.5,8.7,62.17,5.41,65.73,0.39,Cfa,C,CRO,0,14.031,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,0.608,0.608,0.245,0.363,0.403,0.597,1998,2,32.75,130.75,6.624,41.504,1665,86.9,9.5,1887.356,16.753,1887,18.01,127.9,5.8,77.65,6.7,9.25,2.8,Cfa,C,CRO,0,14.031,4
Japan,JP-KFR,Kyushu Forest Research and Instruction Station,1.175,1.175,0.693,0.482,0.59,0.41,1998,3,32.75,130.75,11.091,45.223,1665,107.7,10.4,1887.356,16.753,1887,18.01,86.9,9.5,119.02,10.07,-11.32,0.33,Cfa,C,CRO,0,14.031,4
Japan,JP-KYM,Kyoto Miyazu,37.6535,3.253,2.216,1.037,0.6855,0.3135,2002,4,35.25,135.75,13.714,,3592,124.3,12.1,1955.659,12.372,1611.8,12.85,158.9,6.4,150.14,10.3,-25.84,1.8,Cfa,C,MF,1.3,64.229,4
Japan,JP-KYM,Kyoto Miyazu,21.034666,1.817,1.182,0.635,0.649666,0.349333,2002,5,35.75,135.25,11.766,,3592,109,17.5,2303.989,15.087,2159.4,15.36,127.9,14.8,134.14,17.72,-25.14,-0.22,Cfa,C,MF,3.1,1.865,0
Japan,JP-KYM,Kyoto Miyazu,15.047,1.3,1.055,0.245,0.811,0.188,2002,5,35.75,138.25,11.358,,3592,88.8,10.3,1232.146,6.931,1051.5,7.26,72.3,7.2,108.56,10.43,-19.76,-0.13,Dfb,D,MF,1,64,4
Japan,JP-KYM,Kyoto Miyazu,65.58,5.666,3.272,2.394,0.577,0.422,2002,6,35.25,135.75,18.238,,3592,72.4,19.3,1955.659,12.372,1611.8,12.85,95.8,15.3,205.13,19.23,-132.73,0.07,Cfa,C,MF,3.299,64.229,4
Japan,JP-KYM,Kyoto Miyazu,37.712333,3.258,2.685666,0.572333,0.824,0.175,2002,6,35.75,135.25,15.569,,3592,57.6,21.8,2303.989,15.087,2159.4,15.36,109,17.5,169.7,21.79,-112.1,0.01,Cfa,C,MF,3.7,1.865,0
Japan,JP-KYM,Kyoto Miyazu,42.385,3.662,3.105,0.557,0.847,0.152,2002,6,35.75,138.25,14.648,,3592,97.4,13.7,1232.146,6.931,1051.5,7.26,88.8,10.3,161.81,13.97,-64.41,-0.27,Dfb,D,MF,1.399,64,4
Japan,JP-KYM,Kyoto Miyazu,69.56,6.0095,3.6,2.4095,0.5985,0.4005,2002,7,35.25,135.75,22.967,,3592,119.7,25.5,1955.659,12.372,1611.8,12.85,72.4,19.3,178.93,23.92,-59.23,1.58,Cfa,C,MF,2.2,64.229,4
Japan,JP-KYM,Kyoto Miyazu,52.914,4.571333,3.2645,1.306833,0.713,0.286,2002,7,35.75,135.25,20.247,,3592,110.3,28,2303.989,15.087,2159.4,15.36,57.6,21.8,164.19,26.66,-53.89,1.34,Cfa,C,MF,3.9,1.865,0
Japan,JP-KYM,Kyoto Miyazu,45.979,3.972,2.813,1.159,0.708,0.291,2002,7,35.75,138.25,17.938,,3592,129.8,20.4,1232.146,6.931,1051.5,7.26,97.4,13.7,146.65,18.96,-16.85,1.44,Dfb,D,MF,1.899,64,4
Japan,JP-KYM,Kyoto Miyazu,55.32,4.779,2.605,2.174,0.545,0.454,2002,8,35.25,135.75,22.767,,3592,97,25,1955.659,12.372,1611.8,12.85,119.7,25.5,161.53,24.82,-64.53,0.18,Cfa,C,MF,3.1,64.229,4
Japan,JP-KYM,Kyoto Miyazu,53.231666,4.598666,3.140666,1.458,0.677,0.322,2002,8,35.75,135.25,16.301,,3592,85.1,27.7,2303.989,15.087,2159.4,15.36,110.3,28,169.67,27.58,-84.57,0.12,Cfa,C,MF,3.7,1.865,0
Japan,JP-KYM,Kyoto Miyazu,34.35,2.967,2.388,0.579,0.804,0.195,2002,8,35.75,138.25,14.863,,3592,75.5,18.9,1232.146,6.931,1051.5,7.26,129.8,20.4,126.8,18.65,-51.3,0.25,Dfb,D,MF,0.9,64,4
Japan,JP-KYM,Kyoto Miyazu,41.086,3.549,2.278,1.271,0.641,0.358,2002,9,35.25,135.75,19.588,,3592,147.1,20.9,1955.659,12.372,1611.8,12.85,97,25,231.35,20.85,-84.25,0.05,Cfa,C,MF,2.7,64.229,4
Japan,JP-KYM,Kyoto Miyazu,24.787,2.141,1.629,0.512,0.76,0.239,2002,9,35.75,138.25,12.402,,3592,117.1,14.1,1232.146,6.931,1051.5,7.26,75.5,18.9,184,14.79,-66.9,-0.69,Dfb,D,MF,2.1,64,4
Japan,JP-KYM,Kyoto Miyazu,21.721,1.8765,0.8075,1.069,0.4075,0.5915,2002,10,35.25,135.75,13.638,,3592,162.1,14.7,1955.659,12.372,1611.8,12.85,147.1,20.9,166.92,14.76,-4.82,-0.06,Cfa,C,MF,2.299,64.229,4
Japan,JP-KYM,Kyoto Miyazu,29.906666,2.583666,1.312333,1.271333,0.507,0.492,2002,10,35.75,135.25,10.900666,,3592,205.4,17,2303.989,15.087,2159.4,15.36,208,23.3,195.9,17.31,9.5,-0.31,Cfa,C,MF,2.6,1.865,0
Japan,JP-KYM,Kyoto Miyazu,7.48,0.646,0.468,0.178,0.724,0.275,2002,10,35.75,138.25,9.429,,3592,158.6,8.8,1232.146,6.931,1051.5,7.26,117.1,14.1,129.49,9,29.11,-0.2,Dfb,D,MF,1.3,64,4
Japan,JP-KYM,Kyoto Miyazu,4.967,0.429,0.11,0.319,0.256,0.743,2002,11,35.25,135.75,7.999,,3592,132.9,6.6,1955.659,12.372,1611.8,12.85,162.1,14.7,124.09,9.09,8.81,-2.49,Cfa,C,MF,1.399,64.229,4
Japan,JP-KYM,Kyoto Miyazu,15.893333,1.373,0.848666,0.524333,0.617,0.382,2002,11,35.75,135.25,8.407,,3592,242.7,9,2303.989,15.087,2159.4,15.36,205.4,17,201.29,11.92,41.41,-2.92,Cfa,C,MF,1.899,1.865,0
Japan,JP-KYM,Kyoto Miyazu,6.68,0.577,0.554,0.023,0.959,0.04,2002,11,35.75,138.25,3.687,,3592,27.1,1.3,1232.146,6.931,1051.5,7.26,158.6,8.8,65.44,3.52,-38.34,-2.22,Dfb,D,MF,0.9,64,4
Japan,JP-KYM,Kyoto Miyazu,4.612,0.398,0.23,0.168,0.577,0.422,2002,12,35.25,135.75,5.641,,3592,152.6,4,1955.659,12.372,1611.8,12.85,132.9,6.6,138.64,3.91,13.96,0.09,Cfa,C,MF,0.699,64.229,4
Japan,JP-KYM,Kyoto Miyazu,8.635,0.746,0.22,0.526,0.294,0.705,2002,12,35.75,135.25,3.688,,3592,330.8,6.5,2303.989,15.087,2159.4,15.36,242.7,9,279.62,6.72,51.18,-0.22,Cfa,C,MF,0.8,1.865,0
Japan,JP-KYM,Kyoto Miyazu,10.9,0.941,0.439,0.502,0.466,0.533,2003,3,35.25,135.75,9.452,,3592,146.7,3.6,1955.659,12.372,2143.8,12.37,130,1.8,150.16,4.27,-3.46,-0.67,Cfa,C,MF,1.399,64.229,4
Japan,JP-KYM,Kyoto Miyazu,20.897,1.805,1.005,0.8,0.556,0.443,2003,4,35.25,135.75,12.741,,3592,205.7,11,1955.659,12.372,2143.8,12.37,146.7,3.6,150.14,10.3,55.56,0.7,Cfa,C,MF,1.3,64.229,4
Japan,JP-KYM,Kyoto Miyazu,46.567,4.023,2.968,1.055,0.737,0.262,2003,5,35.25,135.75,17.573,,3592,99.7,15.8,1955.659,12.372,2143.8,12.37,205.7,11,144.16,15.15,-44.46,0.65,Cfa,C,MF,3.2,64.229,4
Japan,JP-KYM,Kyoto Miyazu,18.723,1.617333,0.981,0.636333,0.618333,0.380666,2003,5,35.75,135.25,13.464,,3592,84.6,18.4,2303.989,15.087,2247.2,14.93,192.9,13.3,134.14,17.72,-49.54,0.68,Cfa,C,MF,3.1,1.865,0
Japan,JP-KYM,Kyoto Miyazu,20.0035,1.7275,1.2825,0.445,0.736,0.263,2003,5,35.75,138.25,12.388,,3592,127.2,10.7,1232.146,6.931,1476.6,6.93,157,6.4,108.56,10.43,18.64,0.27,Dfb,D,MF,1,64,4
Japan,JP-KYM,Kyoto Miyazu,43.534666,3.761333,1.947,1.814333,0.517666,0.481333,2003,6,35.75,135.25,16.653,,3592,137.3,22,2303.989,15.087,2247.2,14.93,84.6,18.4,169.7,21.79,-32.4,0.21,Cfa,C,MF,3.7,1.865,0
Japan,JP-KYM,Kyoto Miyazu,27.98,2.417,1.838,0.579,0.76,0.239,2003,6,35.75,138.25,15.011,,3592,90.7,14.3,1232.146,6.931,1476.6,6.93,127.2,10.7,161.81,13.97,-71.11,0.33,Dfb,D,MF,1.399,64,4
Japan,JP-KYM,Kyoto Miyazu,62.8625,5.4305,2.434,2.9965,0.448,0.551,2003,7,35.25,135.75,22.2495,,3592,251,21.1,1955.659,12.372,2143.8,12.37,209.8,19.2,178.93,23.92,72.07,-2.82,Cfa,C,MF,2.2,64.229,4
Japan,JP-KYM,Kyoto Miyazu,55.991,4.8372,2.3878,2.4494,0.4938,0.5052,2003,7,35.75,135.25,18.4442,,3592,252.8,23.4,2303.989,15.087,2247.2,14.93,137.3,22,164.19,26.66,88.61,-3.26,Cfa,C,MF,3.9,1.865,0
Japan,JP-KYM,Kyoto Miyazu,34.416,2.973,2.171,0.802,0.73,0.269,2003,7,35.75,138.25,16.042,,3592,181.7,16.6,1232.146,6.931,1476.6,6.93,90.7,14.3,146.65,18.96,35.05,-2.36,Dfb,D,MF,1.899,64,4
Japan,JP-KYM,Kyoto Miyazu,37.862,3.271,1.959,1.312,0.598,0.401,2003,8,35.25,135.75,19.951,,3592,303.4,24.2,1955.659,12.372,2143.8,12.37,251,21.1,161.53,24.82,141.87,-0.62,Cfa,C,MF,3.1,64.229,4
Japan,JP-KYM,Kyoto Miyazu,54.814,4.7355,2.14375,2.59175,0.44975,0.54925,2003,8,35.75,135.25,18.434,,3592,236.7,26.4,2303.989,15.087,2247.2,14.93,252.8,23.4,169.67,27.58,67.03,-1.18,Cfa,C,MF,3.7,1.865,0
